freq,stk_flow,sitc06,currency,partner,geo\TIME_PERIOD	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,MT	0.917 	1.053 	1.12 	1.005 	1.265 	1.25 	2.391 	2.338 	1.383 	1.379 	1.017 	1.32 	1.603 	1.057 	1.69 	1.859 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,NL	3.908 	4.888 	6.878 	145.849 	88.066 	125.348 	83.68 	120.959 	170.186 	181.801 	172.549 	174.517 	215.755 	277.808 	227.719 	186.468 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,NO	: 	: 	: 	: 	: 	: 	: 	: 	262.513 	292.094 	77.378 	82.005 	84.725 	104.993 	119.663 	121.815 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,PL	94.316 	106.734 	62.782 	67.033 	125.403 	154.769 	44.617 	199.231 	128.709 	85.135 	90.948 	120.446 	172.268 	146.908 	142.592 	618.04 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,PT	27.936 	68.048 	135.532 	80.328 	33.039 	25.161 	31.197 	36.182 	33.856 	32.656 	25.143 	31.62 	43.785 	79.204 	46.266 	54.258 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,RO	1.496 	9.786 	0.859 	1.036 	3.39 	0.01 	0.097 	0.003 	0.21 	0.022 	0.018 	0.254 	0.364 	0.182 	1.83 	0.086 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,SE	50.774 	73.58 	49.801 	19.614 	17.11 	20.872 	21.52 	23.616 	31.844 	30.656 	36.496 	32.191 	31.295 	31.404 	36.905 	50.051 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,SI	29.107 	20.562 	13.544 	14.866 	11.219 	5.139 	3.564 	5.093 	4.263 	7.15 	10.057 	14.102 	18.83 	10.451 	23.839 	: 
A,IMP,ARM,MIO_EUR,INT_EU27_2020,SK	9.001 	12.893 	14.413 	9.458 	9.802 	25.03 	31.966 	25.343 	47.358 	76.255 	47.527 	49.671 	43.624 	59.147 	101.306 	115.975 
A,IMP,ARM,MIO_EUR,WORLD,AT	107.097 	120.219 	124.879 	125.871 	144.636 	171.801 	192.486 	102.464 	84.138 	102.465 	120.648 	159.092 	180.712 	136.319 	154.388 	215.575 
A,IMP,ARM,MIO_EUR,WORLD,BE	234.515 	134.264 	178.701 	124.2 	113.351 	139.804 	137.898 	185.502 	175.595 	45.291 	200.922 	174.887 	155.979 	243.282 	231.649 	141.085 
A,IMP,ARM,MIO_EUR,WORLD,BG	0.031 	0.105 	0.06 	0.043 	0.059 	0.061 	0.05 	0.049 	0.027 	0.057 	0.052 	0.051 	0.032 	0.036 	: 	: 
A,IMP,ARM,MIO_EUR,WORLD,CH	: 	: 	: 	: 	: 	: 	: 	: 	102.746 	105.62 	113.278 	162.459 	207.212 	149.259 	166.406 	159.686 
A,IMP,ARM,MIO_EUR,WORLD,CY	19.781 	32.58 	14.209 	122.212 	6.711 	5.449 	5.661 	7.459 	7.521 	5.764 	6.123 	5.728 	7.008 	5.589 	8.379 	7.261 
A,IMP,ARM,MIO_EUR,WORLD,CZ	16.171 	19.228 	20.04 	20.765 	21.282 	29.564 	30.603 	32.986 	33.663 	45.534 	52.946 	56.756 	51.426 	48.55 	81.169 	80.958 
A,IMP,ARM,MIO_EUR,WORLD,DE	127.065 	133.564 	132.575 	137.241 	168.796 	190.83 	191.384 	159.526 	179.758 	224.466 	219.83 	206.758 	227.435 	231.639 	237.857 	347.948 
A,IMP,ARM,MIO_EUR,WORLD,DK	168.388 	92.375 	50.412 	63.607 	52.743 	57.615 	47.06 	43.6 	47.541 	54.457 	50.057 	94.864 	154.522 	258.138 	145.513 	157.289 
A,IMP,ARM,MIO_EUR,WORLD,EE	8.135 	17.164 	35.386 	40.14 	12.763 	28.821 	23.556 	14.89 	26.964 	107.963 	32.635 	54.334 	87.816 	119.66 	82.045 	90.908 
A,IMP,ARM,MIO_EUR,WORLD,EL	28.575 	24.094 	25.662 	20.434 	15.601 	16.55 	9.6 	10.255 	10.396 	13.996 	13.824 	10.02 	11.354 	11.046 	10.803 	12.795 
A,IMP,ARM,MIO_EUR,WORLD,ES	133.466 	161.415 	145.746 	147.264 	225.704 	84.863 	85.358 	75.905 	76.77 	82.827 	153.559 	184.645 	176.996 	211.843 	287.739 	303.841 
A,IMP,ARM,MIO_EUR,WORLD,EU27_2020	1725.724 	1637.869 	1525.658 	1735.231 	1617.307 	1647.417 	1542.599 	1577.148 	1786.479 	1933.048 	1960.677 	2217.7 	2473.479 	2960.007 	2843.294 	4597.181 
A,IMP,ARM,MIO_EUR,WORLD,FI	93.632 	78.626 	69.375 	36.471 	41.55 	46.663 	66.329 	54.762 	132.975 	93.394 	25.428 	82.402 	40.277 	32.813 	30.815 	49.262 
A,IMP,ARM,MIO_EUR,WORLD,FR	139.77 	186.491 	129.433 	150.223 	148.109 	156.317 	169.972 	134.224 	166.011 	171.681 	172.51 	159.171 	159.27 	137.367 	172.582 	201.944 
A,IMP,ARM,MIO_EUR,WORLD,HR	6.259 	7.225 	16.26 	18.289 	50.479 	51.897 	29.349 	19.505 	8.461 	64.967 	40.495 	11.865 	18.233 	12.688 	14.523 	21.798 
A,IMP,ARM,MIO_EUR,WORLD,HU	26.954 	12.078 	9.16 	9.785 	7.813 	13.752 	11.825 	13.899 	20.406 	29.095 	38.388 	34.419 	80.322 	89.185 	63.714 	413.45 
A,IMP,ARM,MIO_EUR,WORLD,IE	54.32 	14.242 	15.74 	17.233 	12.692 	16.1 	12.818 	11.109 	10.371 	11.566 	7.041 	34.971 	10.927 	10.119 	17.053 	11.501 
A,IMP,ARM,MIO_EUR,WORLD,IS	: 	: 	: 	: 	: 	: 	: 	: 	1.709 	1.925 	2.653 	3.224 	3.026 	2.623 	2.825 	3.106 
A,IMP,ARM,MIO_EUR,WORLD,IT	136.376 	100.863 	99.86 	100.068 	117.131 	107.619 	90.667 	94.025 	114.317 	109.266 	90.229 	89.114 	95.76 	72.081 	98.775 	129.689 
A,IMP,ARM,MIO_EUR,WORLD,LT	13.586 	6.769 	4.378 	3.652 	5.572 	9.412 	5.054 	6.024 	21.492 	18.322 	62.35 	47.675 	97.079 	348.601 	93.254 	201.937 
A,IMP,ARM,MIO_EUR,WORLD,LU	4.006 	4.942 	4.073 	81.593 	48.237 	4.866 	5.045 	5.066 	6.163 	7.583 	12.722 	6.519 	5.926 	5.574 	6.961 	8.942 
A,IMP,ARM,MIO_EUR,WORLD,LV	12.628 	24.051 	14.876 	11.898 	11.557 	10.687 	12.015 	6.828 	8.564 	25.639 	25.914 	53.131 	44.972 	88.221 	117.726 	86.034 
A,IMP,ARM,MIO_EUR,WORLD,MT	1.08 	1.427 	1.507 	1.667 	1.5 	1.794 	3.02 	3.029 	1.981 	2.07 	1.564 	1.836 	2.327 	1.502 	2.313 	2.78 
A,IMP,ARM,MIO_EUR,WORLD,NL	29.703 	8.776 	11.166 	196.972 	123.123 	154.375 	149.693 	178.206 	232.16 	264.619 	249.382 	284.24 	311.687 	348.051 	330.399 	274.345 
A,IMP,ARM,MIO_EUR,WORLD,NO	: 	: 	: 	: 	: 	: 	: 	: 	325.691 	383.548 	143.561 	142.036 	182.969 	251.435 	225.346 	293.801 
A,IMP,ARM,MIO_EUR,WORLD,PL	159.963 	152.271 	108.616 	118.991 	175.064 	220.681 	107.778 	262.102 	223.02 	239.733 	203.297 	244.408 	248.709 	272.003 	308.724 	1512.887 
A,IMP,ARM,MIO_EUR,WORLD,PT	33.326 	79.399 	158.638 	89.478 	42.331 	32.799 	41.356 	50.453 	47.5 	44.446 	38.067 	40.979 	53.941 	89.334 	57.83 	66.296 
A,IMP,ARM,MIO_EUR,WORLD,RO	9.061 	48.99 	3.147 	11.728 	5.938 	13.186 	0.663 	1.845 	12.769 	0.154 	12.899 	39.743 	98.558 	51.995 	71.365 	27.744 
A,IMP,ARM,MIO_EUR,WORLD,SE	119.083 	131.411 	114.338 	39.652 	40.216 	48.54 	72.767 	66.674 	69.752 	66.197 	61.124 	56.762 	66.337 	55.619 	60.833 	95.605 
A,IMP,ARM,MIO_EUR,WORLD,SI	31.581 	29.421 	21.127 	32.356 	12.601 	7.106 	5.536 	6.697 	7.067 	8.353 	11.807 	16.518 	22.907 	13.797 	45.947 	: 
A,IMP,ARM,MIO_EUR,WORLD,SK	11.171 	15.882 	16.295 	13.401 	11.747 	26.265 	35.057 	30.064 	61.098 	93.146 	56.863 	66.81 	62.966 	64.951 	110.937 	135.308 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,AT	93.594 	112.588 	77.928 	98.833 	162.821 	95.251 	77.783 	80.587 	91.732 	96.547 	101.333 	84.492 	101.455 	77.817 	68.497 	93.306 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,BE	511.627 	585.253 	569.06 	611.603 	689.488 	539.232 	626.185 	598 	545.115 	542.464 	620.456 	650.461 	646.59 	537.087 	619.183 	901.928 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,BG	49.418 	51.325 	41.471 	52.274 	59.436 	58.291 	70.314 	75.231 	83.623 	68.971 	79.29 	82.538 	98.625 	74.624 	83.703 	145.454 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,CH	70.954 	96.419 	49.892 	92.186 	84.691 	60.209 	57.752 	49.002 	184.848 	169.957 	184.74 	187.614 	186.059 	158.757 	186.037 	224.656 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,CY	5.181 	5.632 	5.435 	7.443 	6.422 	5.891 	4.95 	4.011 	4.722 	6.984 	7.528 	8.501 	8.557 	4.718 	6.288 	7.644 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,CZ	96.284 	181.465 	76.068 	111.503 	210.186 	172.755 	181.691 	202.199 	166.484 	107.071 	158.035 	383.366 	323.018 	175.84 	236.469 	301.115 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,DE	1748.075 	1916.365 	1771.243 	2410.526 	2393.244 	1985.328 	1940.656 	2151.669 	1969.069 	1825.593 	1833.01 	1724.597 	1655.757 	1596.301 	1558.641 	2400.31 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,DK	61.192 	66.34 	58.421 	60.117 	55.607 	52.876 	72.249 	65.668 	83.531 	71.759 	72.184 	64.04 	68.687 	61.791 	68.488 	62.754 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,EE	3.666 	3.172 	1.927 	2.807 	62.007 	33.076 	15.781 	14.851 	15.908 	7.841 	7.746 	11.796 	15.764 	15.325 	18.696 	42.39 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,EL	72.466 	73.186 	56.422 	70.718 	68.516 	51.95 	93.559 	84.965 	82.95 	71.132 	65.978 	75.665 	87.114 	84.355 	62.686 	95.879 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,ES	485.475 	643.967 	667.603 	835.523 	775.189 	743.511 	659.618 	697.445 	716.422 	640.683 	549.101 	615.854 	600.766 	690.837 	693.899 	1021.729 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,EU27_2020	8843.477 	8485.241 	8295.939 	9557.974 	10342.615 	9480.369 	9474.582 	9503.159 	9225.306 	8317.136 	8193.03 	8178.363 	8045.581 	7681.114 	8136.794 	12002.255 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,FI	35.412 	25.339 	21.466 	24.896 	30.01 	19.943 	20.162 	19.088 	17.173 	16.052 	16.932 	18.252 	28.525 	25.761 	18.022 	29.733 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,FR	2116.92 	1726.133 	2452.76 	2452.064 	2548.263 	2421.876 	2618.465 	2306.51 	1922.055 	1764.176 	1692.436 	919.619 	1016.204 	1000.053 	1360.684 	2104.728 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,HR	30.138 	32.784 	25.768 	31.537 	40.868 	41.097 	58.689 	29.086 	27.252 	26.228 	21.982 	39.777 	46.925 	47.952 	67.584 	98.41 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,HU	58.771 	65.616 	55.491 	59.189 	72.873 	54.162 	63.866 	87.086 	100.043 	94.944 	121.498 	142.785 	108.801 	114.498 	89.598 	132.607 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,IE	70.902 	76.386 	69.399 	65.878 	74.12 	67.016 	67.343 	75.541 	82.643 	83.354 	109.307 	116.275 	125.663 	142.782 	135.012 	173.501 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,IS	0.509 	4.52 	0.862 	7.161 	8.86 	11.921 	5.622 	6.933 	12.799 	12.538 	14.951 	20.162 	16.429 	13.455 	20.854 	35.048 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,IT	626.502 	726.381 	617.187 	682.747 	672.177 	612.513 	715.469 	788.383 	740.602 	747.971 	825.546 	901.497 	935.75 	750.649 	719.616 	1223.084 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,LT	15.857 	14.111 	14.655 	8.221 	17.815 	17.784 	9.241 	19.043 	19.552 	13.706 	25.495 	20.443 	22.447 	24.678 	24.81 	72.524 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,LU	8.472 	5.234 	2.629 	7.607 	7.456 	7.507 	14.337 	7.764 	12.442 	9.067 	11.388 	13.122 	7.596 	4.933 	5.558 	6.382 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,LV	5.399 	3.77 	3.27 	5.784 	5.617 	6.729 	7.655 	6.655 	7.218 	7.599 	9.125 	9.34 	9.015 	9.834 	4.827 	10.546 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,MT	2.836 	3.085 	2.786 	2.601 	2.94 	2.993 	2.741 	3.367 	4.202 	2.501 	2.781 	1.816 	2.672 	3.524 	2.512 	4.368 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,NL	1963.449 	1415.817 	1137.464 	1125.274 	1359.116 	1325.621 	1151.622 	1198.962 	1417.276 	1170.013 	1071.181 	1203.206 	1065.267 	1331.267 	1301.842 	1815.545 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,NO	173.558 	230.536 	219.803 	258.609 	236.302 	98.156 	43.845 	61.899 	15.262 	100.82 	111.886 	97.276 	148.666 	97.067 	154.936 	160.252 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,PL	162.142 	187.609 	127.314 	147.021 	217.123 	225.909 	247.575 	311.635 	278.429 	251.032 	258.5 	291.853 	264.154 	296.619 	301.321 	529.762 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,PT	37.48 	45.152 	35.651 	51.018 	58.849 	35.853 	40.197 	50.213 	46.789 	52.723 	51.745 	69.759 	91.365 	87.575 	83.425 	79.995 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,RO	110.278 	125.47 	99.392 	111.103 	147.5 	113.76 	141.003 	127.066 	119.065 	158.653 	175.392 	194.087 	184.407 	166.967 	176.892 	200.434 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,SE	443.084 	352.275 	267.749 	481.031 	556.286 	751.889 	539.269 	449.72 	582.992 	397.359 	231.703 	478.515 	485.973 	318.359 	396.337 	374.307 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,SI	17.036 	23.059 	21.865 	32.281 	39.269 	28.552 	24.341 	36.285 	76.973 	71.687 	61.415 	46.669 	33.443 	23.996 	26.1 	65.13 
A,IMP,CHE,MIO_EUR,EXT_EU27_2020,SK	11.819 	17.726 	15.515 	8.376 	9.417 	9.005 	9.821 	12.128 	11.045 	11.029 	11.945 	10.038 	11.041 	12.97 	6.105 	8.688 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,AT	323.573 	349.487 	313.643 	337.942 	407.848 	404.353 	399.54 	391.182 	372.874 	340.606 	383.657 	413.833 	406.927 	412.637 	439.63 	516.774 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,BE	1343.125 	1341.914 	1348.211 	1182.205 	1398.241 	1162.259 	1032.844 	1020.509 	936.806 	1031.875 	1126.884 	1025.746 	969.646 	1039.569 	1055.322 	1184.922 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,BG	65.274 	72.677 	66.501 	80.351 	110.161 	124.141 	129.612 	150.453 	160.484 	159.5 	182.645 	185.206 	175.015 	167.24 	193.396 	232.007 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,CH	99.634 	68.959 	52.306 	67.768 	61.006 	49.155 	48.388 	42.766 	255.542 	221.716 	240.328 	246.448 	232.276 	265.078 	277.398 	333.509 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,CY	9.14 	10.384 	11.974 	12.937 	14.334 	12.914 	13.161 	13.536 	12.761 	13.134 	15.795 	21.068 	18.869 	21.508 	20.775 	24.636 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,CZ	326.848 	349.848 	274.405 	340.583 	390.819 	399.242 	422.513 	425.652 	438.03 	426.522 	451.673 	505.429 	505.727 	439.058 	496.117 	678.409 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,DE	2317.026 	2848.061 	2594.492 	2686.467 	2641.662 	2713.011 	2545.822 	2421.476 	2617.585 	2560.528 	2548.872 	2799.535 	2614.975 	2498.892 	2836.436 	3842.278 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,DK	214.147 	262.122 	198.756 	195.313 	218.443 	265.841 	250.615 	252.361 	270.044 	263.505 	319.961 	311.488 	327.016 	317.646 	419.569 	444.965 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,EE	15.995 	24.862 	20.75 	21.653 	24.373 	30.286 	31.379 	33.84 	35.12 	41.106 	35.946 	39.582 	44.405 	51.004 	59.61 	72.581 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,EL	160.387 	177.743 	152.672 	147.053 	173.386 	165.908 	186.755 	185.853 	186.953 	178.235 	202.749 	229.859 	251.023 	280.138 	283.836 	297.213 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,ES	618.294 	713.624 	641.359 	640.048 	756.954 	778.554 	812.845 	799.95 	879.666 	844.153 	948.58 	981.483 	1018.513 	942.033 	1079.343 	1246.659 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,EU27_2020	11031.34 	12207.457 	11157.298 	11521.069 	13032.607 	13086.622 	13035.857 	13110.052 	13886.027 	13458.257 	14144.051 	14569.203 	14620.908 	14395.071 	15959.875 	20581.002 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,FI	121.847 	130.391 	120.798 	115.446 	119.717 	124.719 	130.185 	131.258 	139.328 	127.459 	117.103 	129.355 	120.35 	123.577 	159.605 	191.619 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,FR	1837.684 	2070.709 	2055.961 	1979.716 	2614.696 	2528.921 	2607.327 	2536.465 	2580.58 	2266.089 	2225.371 	2268.831 	2443.972 	2292.67 	2253.716 	2982.999 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,HR	46.799 	50.31 	45.549 	42.575 	44.934 	45.373 	53.809 	68.421 	92.382 	91.742 	92.108 	103.575 	102.278 	115.622 	120.942 	151.017 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,HU	250.972 	280.565 	259.811 	263.072 	325.052 	339.628 	351.427 	374.46 	399.144 	378.716 	411.088 	452.131 	513.779 	478.684 	530.31 	632.686 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,IE	45.937 	47.925 	37.948 	45.772 	53.324 	57.958 	52.897 	49.002 	65.82 	78.702 	106.875 	94.711 	67.177 	59.898 	75.629 	463.257 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,IS	0.184 	0.142 	0.541 	1.338 	0.606 	0.13 	6.735 	8.222 	11.857 	10.209 	8.479 	6.617 	4.57 	4.686 	7.175 	8.495 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,IT	1009.668 	914.125 	796.642 	905.829 	1045.415 	1025.286 	988.965 	1053.492 	1132.224 	1113.825 	1192.528 	1269.97 	1230.863 	1191.666 	1538.988 	1895.104 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,LT	80.018 	89.669 	73.913 	91.323 	117.076 	134.114 	161.228 	151.976 	157.022 	172.676 	165.466 	172.893 	176.947 	193.211 	246.653 	295.884 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,LU	100.149 	115.564 	95.644 	116.266 	133.901 	134.479 	127.984 	126.631 	118.102 	128.959 	132.614 	159.555 	156.767 	159.973 	181.096 	275.396 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,LV	28.715 	33.498 	29.288 	33.395 	43.129 	57.118 	62.422 	74.384 	78.941 	89.323 	94.936 	93.302 	97.706 	100.842 	131.26 	166.173 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,MT	2.168 	2.741 	2.652 	2.697 	3.134 	3.707 	3.551 	3.285 	3.746 	3.876 	3.542 	3.733 	3.858 	4.69 	4.55 	4.636 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,NL	561.649 	515.517 	459.718 	545.152 	628.907 	698.661 	856.002 	744.374 	864.389 	896.785 	1043.243 	895.74 	864.559 	927.827 	1042.547 	1267.803 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,NO	7.732 	19.554 	123.503 	134.142 	126.345 	29.92 	22.25 	40.836 	39.951 	122.109 	81.655 	90.552 	62.514 	113.431 	119.562 	73.41 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,PL	510.295 	670.845 	574.599 	703.965 	729.227 	710.681 	770.046 	826.907 	971.941 	944.286 	924.464 	1012.134 	1078.794 	1037.315 	1157.929 	1442.558 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,PT	190.358 	217.646 	198.561 	213.099 	251.986 	237.198 	257.689 	272.607 	297.845 	280.699 	294.187 	318.677 	307.592 	334.254 	417.675 	541.853 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,RO	158.751 	167.186 	156.166 	201.011 	250.65 	289.678 	283.41 	313.576 	366.818 	384.663 	453.44 	471.106 	479.913 	520.461 	572.29 	706.044 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,SE	515.204 	542.288 	450.11 	451.811 	335.059 	429.202 	283.19 	447.387 	444.089 	375.37 	396.975 	334.515 	371.214 	413.404 	352.919 	705.216 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,SI	73.286 	66.697 	54.894 	59.582 	70.55 	68.29 	64.131 	68.322 	80.626 	80.977 	81.323 	82.613 	77.247 	85.922 	91.95 	93.161 
A,IMP,CHE,MIO_EUR,INT_EU27_2020,SK	104.032 	141.06 	122.281 	105.806 	129.626 	145.101 	156.505 	172.692 	182.707 	184.946 	192.026 	193.132 	195.777 	185.332 	197.78 	225.151 
A,IMP,CHE,MIO_EUR,WORLD,AT	417.168 	462.074 	391.571 	436.774 	570.669 	499.604 	477.323 	471.768 	464.606 	437.153 	484.99 	498.326 	508.382 	490.454 	508.127 	610.08 
A,IMP,CHE,MIO_EUR,WORLD,BE	1854.752 	1927.168 	1917.271 	1793.808 	2087.729 	1701.49 	1659.029 	1618.509 	1481.921 	1574.339 	1747.34 	1676.207 	1616.236 	1576.656 	1674.505 	2086.849 
A,IMP,CHE,MIO_EUR,WORLD,BG	114.693 	124.002 	107.972 	132.624 	169.596 	182.432 	199.926 	225.684 	244.107 	228.472 	261.935 	267.744 	273.64 	241.864 	277.099 	377.462 
A,IMP,CHE,MIO_EUR,WORLD,CH	170.588 	165.378 	102.198 	159.955 	145.697 	109.364 	106.14 	91.768 	440.39 	391.674 	425.068 	434.062 	418.335 	423.835 	463.435 	558.165 
A,IMP,CHE,MIO_EUR,WORLD,CY	14.321 	16.015 	17.409 	20.38 	20.756 	18.805 	18.111 	17.548 	17.483 	20.118 	23.323 	29.57 	27.426 	26.226 	27.063 	32.279 
A,IMP,CHE,MIO_EUR,WORLD,CZ	423.133 	531.313 	350.473 	452.086 	601.005 	571.998 	604.204 	627.851 	604.514 	533.592 	609.708 	888.795 	828.745 	614.898 	732.586 	979.524 
A,IMP,CHE,MIO_EUR,WORLD,DE	4065.101 	4764.426 	4365.734 	5096.994 	5034.906 	4698.339 	4486.479 	4573.145 	4586.654 	4386.121 	4381.882 	4524.132 	4270.732 	4095.193 	4395.077 	6242.588 
A,IMP,CHE,MIO_EUR,WORLD,DK	275.339 	328.462 	257.178 	255.429 	274.051 	318.717 	322.864 	318.029 	353.574 	335.264 	392.145 	375.528 	395.703 	379.438 	488.057 	507.719 
A,IMP,CHE,MIO_EUR,WORLD,EE	19.661 	28.035 	22.677 	24.46 	86.38 	63.362 	47.16 	48.69 	51.028 	48.947 	43.691 	51.378 	60.169 	66.329 	78.306 	114.972 
A,IMP,CHE,MIO_EUR,WORLD,EL	232.853 	250.929 	209.094 	217.771 	241.902 	217.858 	280.315 	270.818 	269.903 	249.367 	268.727 	305.524 	338.137 	364.493 	346.522 	393.093 
A,IMP,CHE,MIO_EUR,WORLD,ES	1103.769 	1357.591 	1308.962 	1475.571 	1532.143 	1522.064 	1472.463 	1497.395 	1596.088 	1484.836 	1497.682 	1597.337 	1619.279 	1632.87 	1773.242 	2268.388 
A,IMP,CHE,MIO_EUR,WORLD,EU27_2020	19874.817 	20692.698 	19453.237 	21079.043 	23375.222 	22566.991 	22510.439 	22613.211 	23111.333 	21775.393 	22337.082 	22747.566 	22666.489 	22076.185 	24096.668 	32583.257 
A,IMP,CHE,MIO_EUR,WORLD,FI	157.259 	155.73 	142.265 	140.341 	149.727 	144.663 	150.347 	150.346 	156.502 	143.51 	134.035 	147.607 	148.875 	149.338 	177.627 	221.352 
A,IMP,CHE,MIO_EUR,WORLD,FR	3954.604 	3796.843 	4508.72 	4431.78 	5162.959 	4950.797 	5225.792 	4842.975 	4502.635 	4030.265 	3917.807 	3188.45 	3460.176 	3292.724 	3614.4 	5087.727 
A,IMP,CHE,MIO_EUR,WORLD,HR	76.936 	83.094 	71.317 	74.111 	85.803 	86.47 	112.498 	97.507 	119.634 	117.969 	114.089 	143.352 	149.203 	163.574 	188.526 	249.428 
A,IMP,CHE,MIO_EUR,WORLD,HU	309.743 	346.182 	315.302 	322.261 	397.925 	393.79 	415.294 	461.546 	499.186 	473.66 	532.586 	594.916 	622.58 	593.182 	619.908 	765.293 
A,IMP,CHE,MIO_EUR,WORLD,IE	116.839 	124.311 	107.347 	111.65 	127.445 	124.974 	120.24 	124.542 	148.463 	162.055 	216.182 	210.986 	192.84 	202.68 	210.641 	636.758 
A,IMP,CHE,MIO_EUR,WORLD,IS	0.693 	4.662 	1.403 	8.5 	9.466 	12.051 	12.357 	15.156 	24.656 	22.746 	23.431 	26.779 	20.999 	18.141 	28.029 	43.543 
A,IMP,CHE,MIO_EUR,WORLD,IT	1636.17 	1640.506 	1413.829 	1588.576 	1717.592 	1637.799 	1704.435 	1841.875 	1872.826 	1861.796 	2018.074 	2171.467 	2166.612 	1942.315 	2258.604 	3118.188 
A,IMP,CHE,MIO_EUR,WORLD,LT	95.875 	103.78 	88.568 	99.544 	134.891 	151.899 	170.469 	171.02 	176.574 	186.382 	190.961 	193.336 	199.394 	217.888 	271.462 	368.408 
A,IMP,CHE,MIO_EUR,WORLD,LU	108.621 	120.798 	98.273 	123.873 	141.357 	141.986 	142.321 	134.395 	130.544 	138.026 	144.002 	172.677 	164.363 	164.906 	186.653 	281.778 
A,IMP,CHE,MIO_EUR,WORLD,LV	34.114 	37.269 	32.558 	39.179 	48.745 	63.847 	70.077 	81.04 	86.16 	96.922 	104.061 	102.642 	106.721 	110.676 	136.087 	176.72 
A,IMP,CHE,MIO_EUR,WORLD,MT	5.004 	5.826 	5.438 	5.298 	6.073 	6.699 	6.292 	6.652 	7.949 	6.377 	6.323 	5.549 	6.53 	8.214 	7.061 	9.004 
